candidate_id,model_name,model_family,series_key,forecast_origin,horizon,forecast_date,forecast_value,actual_value,error,abs_error,squared_error,mase,rmsse,smape_or_mae_if_available,runtime_seconds,status,failure_reason,guardrail_pass,negative_forecast_count,notes
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,NAM-TDF,2026-03-28,24,2026-04-21,32.107569,47.117431,-15.009862,15.009862,225.295962,2.961441,1.08522,0.334057,0.205,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,NAM-TDF,2026-03-28,25,2026-04-22,32.578679,47.277829,-14.69915,14.69915,216.065012,2.961441,1.08522,0.334057,0.205,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,NAM-TDF,2026-03-28,26,2026-04-23,32.928757,47.406245,-14.477488,14.477488,209.597657,2.961441,1.08522,0.334057,0.205,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,NAM-TDF,2026-03-28,27,2026-04-24,32.724671,47.626395,-14.901724,14.901724,222.061381,2.961441,1.08522,0.334057,0.205,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,NAM-TDF,2026-03-28,28,2026-04-25,32.353203,47.705939,-15.352736,15.352736,235.706508,2.961441,1.08522,0.334057,0.205,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,NAM-TDF,2026-03-28,29,2026-04-26,37.045227,47.720898,-10.675671,10.675671,113.969946,2.961441,1.08522,0.334057,0.205,ok,,,0,direct_multi_horizon;log1p
FNAR-V2,FastNeuralAR_MLP_v2_direct,lightweight_neural,NAM-TDF,2026-03-28,30,2026-04-27,35.808494,47.705939,-11.897445,11.897445,141.549201,2.961441,1.08522,0.334057,0.205,ok,,,0,direct_multi_horizon;log1p
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,1,2026-01-28,2715968.039867,2718503.09812,-2535.058253,2535.058253,6426520.347409,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,2,2026-01-29,2716905.346239,2722576.787756,-5671.441517,5671.441517,32165248.881809,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,3,2026-01-30,2714843.16438,2727631.120751,-12787.956371,12787.956371,163531828.154651,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,4,2026-01-31,2715659.077521,2740409.134569,-24750.057048,24750.057048,612565323.877015,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,5,2026-02-01,2716173.757779,2744420.680837,-28246.923058,28246.923058,797888662.243016,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,6,2026-02-02,2716107.900035,2744420.680837,-28312.780802,28312.780802,801613556.726086,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,7,2026-02-03,2716035.760981,2736384.022478,-20348.261497,20348.261497,414051745.961256,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,8,2026-02-04,2718116.593145,2733084.111107,-14967.517962,14967.517962,224026593.945577,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,9,2026-02-05,2719355.959147,2733084.111107,-13728.15196,13728.15196,188462156.228565,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,10,2026-02-06,2721486.721413,2734983.944822,-13497.223409,13497.223409,182175039.750116,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,11,2026-02-07,2723711.329286,2750875.949317,-27164.620031,27164.620031,737916581.430384,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,12,2026-02-08,2724683.940458,2751200.442793,-26516.502335,26516.502335,703124896.058246,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,13,2026-02-09,2724844.243814,2751200.442793,-26356.198979,26356.198979,694649224.636993,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,14,2026-02-10,2724550.611716,2730214.464351,-5663.852635,5663.852635,32079226.670299,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,15,2026-02-11,2725280.823867,2722060.13397,3220.689897,3220.689897,10372843.413894,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,16,2026-02-12,2726094.548638,2722060.13397,4034.414668,4034.414668,16276501.713237,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,17,2026-02-13,2727930.459629,2729939.625004,-2009.165375,2009.165375,4036745.5053,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,18,2026-02-14,2729361.729877,2754468.890774,-25107.160897,25107.160897,630369528.314077,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,19,2026-02-15,2730890.254233,2762812.59461,-31922.340377,31922.340377,1019035815.163933,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,20,2026-02-16,2731726.202998,2762812.59461,-31086.391612,31086.391612,966363743.447897,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,21,2026-02-17,2732057.391887,2749966.715857,-17909.32397,17909.32397,320743885.052518,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,22,2026-02-18,2732279.86576,2736910.926561,-4631.060801,4631.060801,21446724.144606,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,23,2026-02-19,2733060.631113,2722303.566276,10757.064837,10757.064837,115714443.908591,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,24,2026-02-20,2734846.040271,2722303.566276,12542.473995,12542.473995,157313653.918011,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,25,2026-02-21,2736535.827831,2741929.127991,-5393.30016,5393.30016,29087686.611984,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,26,2026-02-22,2737893.360919,2751758.388152,-13865.027233,13865.027233,192238980.178053,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,27,2026-02-23,2738155.604612,2751758.388152,-13602.78354,13602.78354,185035720.039052,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,28,2026-02-24,2738345.490381,2728774.549523,9570.940858,9570.940858,91602908.916113,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,29,2026-02-25,2738629.36868,2715727.865142,22901.503538,22901.503538,524478864.306931,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-01-27,30,2026-02-26,2739889.187131,2715569.204609,24319.982522,24319.982522,591461549.877253,1.086534,0.345233,0.005894,0.0133,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,1,2026-02-27,2717154.3434,2715569.204609,1585.138791,1585.138791,2512664.986305,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,2,2026-02-28,2720708.582275,2793552.30626,-72843.723985,72843.723985,5306208123.946089,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,3,2026-03-01,2726076.581572,2793552.30626,-67475.724688,67475.724688,4552973422.168391,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,4,2026-03-02,2728451.120079,2791155.504447,-62704.384368,62704.384368,3931839818.950798,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,5,2026-03-03,2729223.350862,2789932.601976,-60709.251114,60709.251114,3685613170.830242,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,6,2026-03-04,2733281.480301,2789932.601976,-56651.121675,56651.121675,3209349587.032391,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,7,2026-03-05,2736994.089221,2791147.317621,-54153.2284,54153.2284,2932572146.153248,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,8,2026-03-06,2743203.776619,2794794.655728,-51590.879109,51590.879109,2661618807.248951,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,9,2026-03-07,2749241.647281,2802680.06888,-53438.421599,53438.421599,2855664903.043805,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,10,2026-03-08,2752963.847034,2802680.06888,-49716.221846,49716.221846,2471702714.612102,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,11,2026-03-09,2752430.926301,2800880.885189,-48449.958888,48449.958888,2347398516.287819,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,12,2026-03-10,2750266.014626,2800880.885189,-50614.870563,50614.870563,2561865122.103868,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,13,2026-03-11,2749111.605835,2801495.36631,-52383.760475,52383.760475,2744058361.49982,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,14,2026-03-12,2750244.124788,2801751.172272,-51507.047484,51507.047484,2652975940.475496,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,15,2026-03-13,2754098.350831,2809944.67023,-55846.319399,55846.319399,3118811390.372023,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,16,2026-03-14,2757709.040985,2819080.752945,-61371.71196,61371.71196,3766487028.896575,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,17,2026-03-15,2761103.16614,2819080.752945,-57977.586805,57977.586805,3361400571.752095,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,18,2026-03-16,2761316.069289,2818189.327603,-56873.258314,56873.258314,3234567511.306848,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,19,2026-03-17,2759855.96738,2815393.128306,-55537.160926,55537.160926,3084376243.767306,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,20,2026-03-18,2757822.604442,2815393.128306,-57570.523864,57570.523864,3314365217.971223,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,21,2026-03-19,2757937.921854,2817025.125759,-59087.203905,59087.203905,3491297665.267231,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,22,2026-03-20,2761420.482093,2819547.914958,-58127.432865,58127.432865,3378798451.502188,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,23,2026-03-21,2765256.693583,2826654.055673,-61397.36209,61397.36209,3769636071.670946,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,24,2026-03-22,2768247.989018,2826654.055673,-58406.066655,58406.066655,3411268622.139985,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,25,2026-03-23,2767366.013287,2823217.523531,-55851.510244,55851.510244,3119391196.589084,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,26,2026-03-24,2765721.519915,2823217.523531,-57496.003616,57496.003616,3305790431.760704,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,27,2026-03-25,2763736.063735,2823545.453201,-59809.389466,59809.389466,3577163068.326784,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,28,2026-03-26,2765080.590243,2825421.955522,-60341.365279,60341.365279,3641080363.773413,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,29,2026-03-27,2768971.902435,2828351.146477,-59379.244042,59379.244042,3525894622.986152,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-02-26,30,2026-03-28,2773066.543652,2837347.011597,-64280.467945,64280.467945,4131978559.261777,3.770045,1.057989,0.020052,0.0031,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,1,2026-03-29,2838174.765962,2837347.011597,827.754365,827.754365,685177.288229,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,2,2026-03-30,2834014.392945,2835952.795105,-1938.40216,1938.40216,3757402.933794,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,3,2026-03-31,2831922.063032,2835469.480521,-3547.417489,3547.417489,12584170.841598,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,4,2026-04-01,2827595.065272,2835469.480521,-7874.415249,7874.415249,62006415.510036,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,5,2026-04-02,2826044.32033,2838736.287115,-12691.966785,12691.966785,161086020.883581,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,6,2026-04-03,2827333.448177,2841829.51473,-14496.066553,14496.066553,210135945.503508,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,7,2026-04-04,2828345.007992,2847689.547098,-19344.539106,19344.539106,374211193.231607,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,8,2026-04-05,2827780.856814,2847689.547098,-19908.690284,19908.690284,396355948.807206,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,9,2026-04-06,2825946.990797,2840242.796193,-14295.805396,14295.805396,204370051.930459,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,10,2026-04-07,2823656.199191,2835422.264303,-11766.065112,11766.065112,138440288.213914,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,11,2026-04-08,2823519.178945,2835422.264303,-11903.085358,11903.085358,141683441.031905,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,12,2026-04-09,2825316.504501,2836993.66371,-11677.159209,11677.159209,136356047.19442,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,13,2026-04-10,2828979.322836,2843252.266043,-14272.943207,14272.943207,203716907.800999,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,14,2026-04-11,2830995.159768,2858251.548317,-27256.388549,27256.388549,742910716.73972,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,15,2026-04-12,2831913.714128,2858251.548317,-26337.834189,26337.834189,693681509.76655,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,16,2026-04-13,2831307.245549,2855765.230597,-24457.985048,24457.985048,598193032.598978,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,17,2026-04-14,2831397.384803,2853396.246209,-21998.861406,21998.861406,483949903.155924,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,18,2026-04-15,2830563.337618,2853396.246209,-22832.908591,22832.908591,521341714.709519,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,19,2026-04-16,2832911.442344,2857612.939578,-24701.497234,24701.497234,610163965.605859,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,20,2026-04-17,2836830.859606,2862318.67542,-25487.815814,25487.815814,649628754.973591,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,21,2026-04-18,2838714.327218,2870979.499665,-32265.172447,32265.172447,1041041353.020325,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,22,2026-04-19,2840700.323597,2870979.499665,-30279.176068,30279.176068,916828503.351813,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,23,2026-04-20,2840140.353504,2870045.890471,-29905.536967,29905.536967,894341141.268087,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,24,2026-04-21,2839330.963726,2870045.890471,-30714.926745,30714.926745,943406724.935459,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,25,2026-04-22,2838347.761174,2871325.66041,-32977.899236,32977.899236,1087541838.017967,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,26,2026-04-23,2839126.820054,2874729.363454,-35602.5434,35602.5434,1267541096.581533,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,27,2026-04-24,2842171.03574,2877649.375982,-35478.340242,35478.340242,1258712626.309493,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,28,2026-04-25,2845758.12831,2883506.228194,-37748.099884,37748.099884,1424919044.825135,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,29,2026-04-26,2846731.422138,2883506.228194,-36774.806056,36774.806056,1352386360.440407,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,NAM-Multitenant,2026-03-28,30,2026-04-27,2845207.607246,2881033.902357,-35826.295111,35826.295111,1283523421.400954,1.467022,0.454882,0.007664,0.0027,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,EUR-Multitenant,2026-01-27,1,2026-01-28,2180704.409625,2184435.657384,-3731.247759,3731.247759,13922209.835842,2.206087,0.85083,0.012508,0.0032,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,EUR-Multitenant,2026-01-27,2,2026-01-29,2183603.94394,2190182.924615,-6578.980675,6578.980675,43282986.716163,2.206087,0.85083,0.012508,0.0032,ok,,,0,nlinear_lastval_norm
NLIN-DLIN,NLinear_or_DLinear_lightweight,linear_dl,EUR-Multitenant,2026-01-27,3,2026-01-30,2181110.222702,2191131.550711,-10021.328009,10021.328009,100427015.064622,2.206087,0.85083,0.012508,0.0032,ok,,,0,nlinear_lastval_norm
